date_time,value
01/01/2012 00:00:00,jangle pop
01/01/2007 00:00:00,jangle pop
01/01/1997 00:00:00,jangle pop
01/01/1995 00:00:00,jangle pop
01/01/1999 00:00:00,jangle pop
01/01/2000 00:00:00,free jazz
01/01/1999 00:00:00,free jazz
01/01/2004 00:00:00,free jazz
01/01/2001 00:00:00,free jazz
01/01/2002 00:00:00,free jazz
01/01/1994 00:00:00,free jazz
01/01/2010 00:00:00,free jazz
01/01/2011 00:00:00,free jazz
01/01/2011 00:00:00,free jazz
01/01/2012 00:00:00,free jazz
01/01/2013 00:00:00,fusion
01/01/2015 00:00:00,fusion
01/01/1999 00:00:00,fusion
01/01/2005 00:00:00,fusion
01/01/2001 00:00:00,fusion
01/01/2008 00:00:00,fusion
01/01/1996 00:00:00,fusion
01/01/1999 00:00:00,fusion
01/01/1997 00:00:00,fusion
01/01/1995 00:00:00,fusion
01/01/1997 00:00:00,fusion
01/01/2000 00:00:00,fusion
01/01/2005 00:00:00,fusion
01/01/2009 00:00:00,fusion
01/01/2011 00:00:00,fusion
01/01/2012 00:00:00,fusion
01/01/1994 00:00:00,fusion
01/01/1997 00:00:00,fusion
01/01/1998 00:00:00,fusion
01/01/2001 00:00:00,fusion
01/01/2000 00:00:00,fusion
01/01/2003 00:00:00,fusion
01/01/2004 00:00:00,fusion
01/01/2007 00:00:00,fusion
01/01/2003 00:00:00,fusion
01/01/2007 00:00:00,fusion
01/01/2007 00:00:00,fusion
01/01/2007 00:00:00,fusion
01/01/2013 00:00:00,fusion
01/01/1995 00:00:00,fusion
01/01/2012 00:00:00,fusion
01/01/1988 00:00:00,fusion
01/01/1993 00:00:00,fusion
01/01/2002 00:00:00,fusion
01/01/2001 00:00:00,fusion
01/01/2002 00:00:00,fusion
01/01/1997 00:00:00,fusion
01/01/2004 00:00:00,fusion
01/01/2006 00:00:00,fusion
01/01/2001 00:00:00,fusion
01/01/2002 00:00:00,fusion
01/01/1998 00:00:00,fusion
01/01/1991 00:00:00,fusion
01/01/1998 00:00:00,fusion
01/01/1995 00:00:00,fusion
01/01/1993 00:00:00,fusion
01/01/2004 00:00:00,fusion
01/01/2007 00:00:00,fusion
01/01/2014 00:00:00,fusion
01/01/2012 00:00:00,fusion
01/01/2004 00:00:00,fusion
01/01/1988 00:00:00,fusion
01/01/1984 00:00:00,fusion
01/01/1991 00:00:00,fusion
01/01/1983 00:00:00,fusion
01/01/1984 00:00:00,fusion
01/01/1985 00:00:00,fusion
01/01/1991 00:00:00,fusion
01/01/1987 00:00:00,fusion
01/01/1992 00:00:00,fusion
01/01/1981 00:00:00,fusion
01/01/1991 00:00:00,fusion
01/01/1996 00:00:00,fusion
01/01/1982 00:00:00,fusion
01/01/1983 00:00:00,fusion
01/01/1994 00:00:00,fusion
01/01/2004 00:00:00,fusion
01/01/1996 00:00:00,fusion
01/01/2010 00:00:00,fusion
01/01/1983 00:00:00,fusion
01/01/2006 00:00:00,fusion
01/01/2009 00:00:00,fusion
01/01/2013 00:00:00,fusion
01/01/2001 00:00:00,groove
01/01/1999 00:00:00,groove
01/01/2005 00:00:00,groove
01/01/2012 00:00:00,groove
01/01/1993 00:00:00,groove
01/01/1990 00:00:00,groove
01/01/1993 00:00:00,groove
01/01/1990 00:00:00,groove
01/01/1990 00:00:00,groove
01/01/1991 00:00:00,groove
01/01/1993 00:00:00,groove
01/01/1993 00:00:00,groove
01/01/1989 00:00:00,groove
01/01/1986 00:00:00,groove
01/01/1991 00:00:00,groove
01/01/1988 00:00:00,groove
01/01/1987 00:00:00,groove
01/01/1988 00:00:00,groove
01/01/1990 00:00:00,groove
01/01/1986 00:00:00,groove
01/01/1991 00:00:00,groove
01/01/1985 00:00:00,groove
01/01/1985 00:00:00,groove
01/01/1981 00:00:00,groove
01/01/1992 00:00:00,groove
01/01/1992 00:00:00,groove
01/01/1991 00:00:00,groove
01/01/2003 00:00:00,groove
01/01/1984 00:00:00,groove
01/01/1982 00:00:00,groove
01/01/1991 00:00:00,groove
01/01/1987 00:00:00,groove
01/01/2003 00:00:00,groove
01/01/1989 00:00:00,groove
01/01/1980 00:00:00,groove
01/01/1985 00:00:00,groove
01/01/2000 00:00:00,groove
01/01/1987 00:00:00,groove
01/01/1991 00:00:00,groove
01/01/1989 00:00:00,groove
01/01/1993 00:00:00,groove
01/01/1985 00:00:00,groove
01/01/1998 00:00:00,groove
01/01/1992 00:00:00,groove
01/01/1993 00:00:00,groove
01/01/2002 00:00:00,groove
01/01/1994 00:00:00,groove
01/01/2005 00:00:00,groove
01/01/2005 00:00:00,groove
01/01/2007 00:00:00,groove
01/01/2001 00:00:00,groove
01/01/2008 00:00:00,groove
01/01/2008 00:00:00,groove
01/01/1996 00:00:00,groove
01/01/2010 00:00:00,groove
01/01/2013 00:00:00,groove
01/01/1992 00:00:00,groove
01/01/1992 00:00:00,groove
01/01/1984 00:00:00,groove
01/01/1983 00:00:00,groove
01/01/2002 00:00:00,groove
01/01/1989 00:00:00,groove
01/01/2004 00:00:00,groove
01/01/2010 00:00:00,groove
01/01/2004 00:00:00,groove
01/01/2010 00:00:00,groove
01/01/1993 00:00:00,jazz funk
01/01/1992 00:00:00,jazz funk
01/01/1997 00:00:00,jazz funk
01/01/1992 00:00:00,jazz funk
01/01/1990 00:00:00,jazz funk
01/01/1990 00:00:00,jazz funk
01/01/1993 00:00:00,jazz funk
01/01/1997 00:00:00,jazz funk
01/01/2001 00:00:00,jazz funk
01/01/2002 00:00:00,jazz funk
01/01/1992 00:00:00,jazz rock
01/01/2001 00:00:00,jazz rock
01/01/2004 00:00:00,jazz rock
01/01/2005 00:00:00,jazz rock
01/01/2005 00:00:00,jazz rock
01/01/2001 00:00:00,jazz rock
01/01/2004 00:00:00,jazz rock
01/01/2007 00:00:00,jazz rock
01/01/2005 00:00:00,jazz rock
01/01/2009 00:00:00,jazz rock
01/01/2003 00:00:00,jazz rock
01/01/2010 00:00:00,jazz rock
01/01/2015 00:00:00,jazz rock
01/01/1990 00:00:00,swing
01/01/2010 00:00:00,swing
01/01/2012 00:00:00,swing
01/01/1996 00:00:00,swing
01/01/1992 00:00:00,swing
01/01/1997 00:00:00,swing
01/01/1991 00:00:00,swing
01/01/1988 00:00:00,swing
01/01/1995 00:00:00,swing
01/01/1989 00:00:00,swing
01/01/1989 00:00:00,swing
01/01/1990 00:00:00,swing
01/01/1998 00:00:00,swing
01/01/1987 00:00:00,swing
01/01/1998 00:00:00,swing
01/01/1997 00:00:00,swing
01/01/2001 00:00:00,swing
01/01/2004 00:00:00,swing
01/01/2001 00:00:00,swing
01/01/2008 00:00:00,swing
01/01/2011 00:00:00,swing
01/01/2013 00:00:00,swing
01/01/2008 00:00:00,swing
01/01/2013 00:00:00,swing
01/01/2012 00:00:00,swing
01/01/2004 00:00:00,swing
01/01/2015 00:00:00,swing
01/01/2015 00:00:00,swing
01/01/1994 00:00:00,swing
01/01/1992 00:00:00,latin
01/01/1996 00:00:00,latin
01/01/1984 00:00:00,latin
01/01/1996 00:00:00,latin
01/01/1996 00:00:00,latin
01/01/1994 00:00:00,latin
01/01/2004 00:00:00,latin
01/01/2008 00:00:00,latin
01/01/2010 00:00:00,latin
01/01/2001 00:00:00,latin
01/01/2000 00:00:00,latin
01/01/1996 00:00:00,latin
01/01/1990 00:00:00,latin
01/01/1987 00:00:00,latin
01/01/1999 00:00:00,latin
01/01/2001 00:00:00,latin
01/01/2002 00:00:00,latin
01/01/2011 00:00:00,latin
01/01/1995 00:00:00,latin
01/01/1988 00:00:00,latin
01/01/1981 00:00:00,latin
01/01/1988 00:00:00,latin
01/01/2012 00:00:00,latin
01/01/1991 00:00:00,latin
01/01/1991 00:00:00,latin
01/01/2001 00:00:00,latin
01/01/2001 00:00:00,latin
01/01/2007 00:00:00,latin
01/01/2003 00:00:00,latin
01/01/1999 00:00:00,latin
01/01/1998 00:00:00,latin
01/01/2007 00:00:00,latin
01/01/2004 00:00:00,latin
01/01/2007 00:00:00,latin
01/01/2010 00:00:00,latin
01/01/2012 00:00:00,latin
01/01/2001 00:00:00,latin
01/01/1986 00:00:00,latin
01/01/1999 00:00:00,latin
01/01/2003 00:00:00,latin
01/01/2010 00:00:00,latin
01/01/2001 00:00:00,latin
01/01/2005 00:00:00,latin
01/01/2004 00:00:00,latin
01/01/2006 00:00:00,latin
01/01/2004 00:00:00,latin
01/01/2005 00:00:00,latin
01/01/2010 00:00:00,latin
01/01/2010 00:00:00,latin
01/01/2005 00:00:00,latin
01/01/2010 00:00:00,latin
01/01/2010 00:00:00,latin
01/01/1998 00:00:00,latin
01/01/2011 00:00:00,latin
01/01/2011 00:00:00,latin
01/01/2012 00:00:00,latin
01/01/2009 00:00:00,latin
01/01/2009 00:00:00,latin
01/01/2003 00:00:00,latin
01/01/2005 00:00:00,latin
01/01/2012 00:00:00,latin
01/01/1997 00:00:00,latin
01/01/1997 00:00:00,latin
01/01/2000 00:00:00,latin
01/01/1999 00:00:00,latin
01/01/1986 00:00:00,latin
01/01/2003 00:00:00,latin
01/01/2005 00:00:00,latin
01/01/2004 00:00:00,latin
01/01/2011 00:00:00,latin
01/01/2012 00:00:00,latin
01/01/1994 00:00:00,latin
01/01/1991 00:00:00,latin
01/01/1996 00:00:00,latin
01/01/1998 00:00:00,salsa
01/01/1994 00:00:00,salsa
01/01/1992 00:00:00,salsa
01/01/2005 00:00:00,salsa
01/01/1989 00:00:00,tropical
01/01/2000 00:00:00,tropical
01/01/1998 00:00:00,tropical
01/01/2004 00:00:00,tropical
01/01/2001 00:00:00,tropical
01/01/2003 00:00:00,adult contemporary
01/01/2007 00:00:00,adult contemporary
01/01/2006 00:00:00,adult contemporary
01/01/2008 00:00:00,adult contemporary
01/01/2008 00:00:00,adult contemporary
01/01/2009 00:00:00,adult contemporary
01/01/2009 00:00:00,adult contemporary
01/01/2005 00:00:00,adult contemporary
01/01/2007 00:00:00,adult contemporary
01/01/2009 00:00:00,adult contemporary
01/01/2006 00:00:00,adult contemporary
01/01/2008 00:00:00,adult contemporary
01/01/2010 00:00:00,adult contemporary
01/01/2004 00:00:00,adult contemporary
01/01/2009 00:00:00,adult contemporary
01/01/2010 00:00:00,adult contemporary
01/01/2011 00:00:00,adult contemporary
01/01/2012 00:00:00,adult contemporary
01/01/2012 00:00:00,adult contemporary
01/01/2015 00:00:00,baroque pop
01/01/1996 00:00:00,baroque pop
01/01/1995 00:00:00,baroque pop
01/01/1994 00:00:00,baroque pop
01/01/1996 00:00:00,baroque pop
01/01/1981 00:00:00,baroque pop
01/01/2002 00:00:00,baroque pop
01/01/2004 00:00:00,baroque pop
01/01/2001 00:00:00,baroque pop
01/01/2003 00:00:00,baroque pop
01/01/2006 00:00:00,baroque pop
01/01/2004 00:00:00,baroque pop
01/01/2005 00:00:00,baroque pop
01/01/2006 00:00:00,baroque pop
01/01/2006 00:00:00,baroque pop
01/01/2006 00:00:00,baroque pop
01/01/2006 00:00:00,baroque pop
01/01/2008 00:00:00,baroque pop
01/01/2008 00:00:00,baroque pop
01/01/2009 00:00:00,country pop
01/01/2007 00:00:00,country pop
01/01/2010 00:00:00,country pop
01/01/2010 00:00:00,country pop
01/01/2011 00:00:00,country pop
01/01/2012 00:00:00,italo disco
01/01/2012 00:00:00,italo disco
01/01/1992 00:00:00,italo disco
01/01/1990 00:00:00,pop
01/01/1994 00:00:00,pop
01/01/1983 00:00:00,pop
01/01/1996 00:00:00,pop
01/01/1986 00:00:00,pop
01/01/1985 00:00:00,pop
01/01/1998 00:00:00,pop
01/01/1997 00:00:00,pop
01/01/1997 00:00:00,pop
01/01/1996 00:00:00,pop
01/01/1997 00:00:00,pop
01/01/2000 00:00:00,pop
01/01/1995 00:00:00,pop
01/01/2000 00:00:00,pop
01/01/1995 00:00:00,pop
01/01/1976 00:00:00,pop
01/01/1978 00:00:00,pop
01/01/1999 00:00:00,pop
01/01/2008 00:00:00,pop
01/01/2007 00:00:00,pop
01/01/2005 00:00:00,pop
01/01/2011 00:00:00,pop
01/01/2005 00:00:00,pop
01/01/2014 00:00:00,pop
01/01/2008 00:00:00,pop
01/01/2015 00:00:00,pop
01/01/1984 00:00:00,pop
01/01/1991 00:00:00,pop
01/01/1990 00:00:00,pop
01/01/1990 00:00:00,pop
01/01/1989 00:00:00,pop
01/01/1994 00:00:00,pop
01/01/1996 00:00:00,pop
01/01/2007 00:00:00,pop
01/01/1991 00:00:00,pop
01/01/2009 00:00:00,pop
01/01/2008 00:00:00,pop
01/01/1986 00:00:00,pop
01/01/1978 00:00:00,pop
01/01/1982 00:00:00,pop
01/01/1996 00:00:00,pop
01/01/1989 00:00:00,pop
01/01/1989 00:00:00,pop
01/01/2002 00:00:00,pop
01/01/2009 00:00:00,pop
01/01/2010 00:00:00,pop
01/01/2015 00:00:00,pop
01/01/2001 00:00:00,pop
01/01/1993 00:00:00,pop
01/01/1991 00:00:00,pop
01/01/1992 00:00:00,pop
01/01/1993 00:00:00,pop
01/01/1989 00:00:00,pop
01/01/1995 00:00:00,pop
01/01/1993 00:00:00,pop
01/01/1997 00:00:00,pop
01/01/2001 00:00:00,pop
01/01/2000 00:00:00,pop
01/01/1998 00:00:00,pop
01/01/1996 00:00:00,pop
01/01/1993 00:00:00,pop
01/01/1988 00:00:00,pop
01/01/2001 00:00:00,pop
01/01/2005 00:00:00,pop
01/01/1987 00:00:00,pop
01/01/1997 00:00:00,pop
01/01/2003 00:00:00,pop
01/01/2005 00:00:00,pop
01/01/2005 00:00:00,pop
01/01/2007 00:00:00,pop
01/01/2001 00:00:00,pop
01/01/2008 00:00:00,pop
01/01/2008 00:00:00,pop
01/01/2008 00:00:00,pop
01/01/2006 00:00:00,pop
01/01/2006 00:00:00,pop
01/01/2005 00:00:00,pop
01/01/2008 00:00:00,pop
01/01/2009 00:00:00,pop
01/01/2009 00:00:00,pop
01/01/2009 00:00:00,pop
01/01/2008 00:00:00,pop
01/01/2016 00:00:00,pop
01/01/1991 00:00:00,pop
01/01/1991 00:00:00,pop
01/01/1992 00:00:00,pop
01/01/1987 00:00:00,pop
01/01/1996 00:00:00,pop
01/01/1989 00:00:00,pop
01/01/1989 00:00:00,pop
01/01/1994 00:00:00,pop
01/01/1996 00:00:00,pop
01/01/1994 00:00:00,pop
01/01/1992 00:00:00,pop
01/01/1981 00:00:00,pop
01/01/1991 00:00:00,pop
01/01/2000 00:00:00,pop
01/01/2000 00:00:00,pop
01/01/2000 00:00:00,pop
01/01/2000 00:00:00,pop
01/01/1998 00:00:00,pop
01/01/2002 00:00:00,pop
01/01/1993 00:00:00,pop
01/01/2001 00:00:00,pop
01/01/2002 00:00:00,pop
01/01/2001 00:00:00,pop
01/01/1998 00:00:00,pop
01/01/2006 00:00:00,pop
01/01/1998 00:00:00,pop
01/01/2002 00:00:00,pop
01/01/1993 00:00:00,pop
01/01/2001 00:00:00,pop
01/01/1994 00:00:00,pop
01/01/1998 00:00:00,pop
01/01/2002 00:00:00,pop
01/01/2009 00:00:00,pop
01/01/2002 00:00:00,pop
01/01/2004 00:00:00,pop
01/01/2004 00:00:00,pop
01/01/2004 00:00:00,pop
01/01/2004 00:00:00,pop
01/01/2003 00:00:00,pop
01/01/2006 00:00:00,pop
01/01/2006 00:00:00,pop
01/01/2005 00:00:00,pop
01/01/1997 00:00:00,pop
01/01/2007 00:00:00,pop
01/01/2007 00:00:00,pop
01/01/2007 00:00:00,pop
01/01/2004 00:00:00,pop
01/01/2009 00:00:00,pop
01/01/2005 00:00:00,pop
01/01/2006 00:00:00,pop
01/01/2009 00:00:00,pop
01/01/2008 00:00:00,pop
01/01/2008 00:00:00,pop
01/01/2011 00:00:00,pop
01/01/2005 00:00:00,pop
01/01/2010 00:00:00,pop
01/01/2009 00:00:00,pop
01/01/2013 00:00:00,pop
01/01/2010 00:00:00,pop
01/01/2004 00:00:00,pop
01/01/2011 00:00:00,pop
01/01/1994 00:00:00,pop
01/01/1992 00:00:00,pop
01/01/2001 00:00:00,pop
01/01/2000 00:00:00,pop
01/01/2004 00:00:00,pop
01/01/2000 00:00:00,pop
01/01/2000 00:00:00,pop
01/01/1998 00:00:00,pop
01/01/2013 00:00:00,pop
01/01/2004 00:00:00,pop
01/01/2003 00:00:00,pop
01/01/2002 00:00:00,pop
01/01/1998 00:00:00,pop
01/01/2001 00:00:00,pop
01/01/2005 00:00:00,pop
01/01/2005 00:00:00,pop
01/01/2007 00:00:00,pop
01/01/1999 00:00:00,pop
01/01/2007 00:00:00,pop
01/01/2006 00:00:00,pop
01/01/2008 00:00:00,pop
01/01/2008 00:00:00,pop
01/01/1992 00:00:00,pop
01/01/1995 00:00:00,pop
01/01/1993 00:00:00,pop
01/01/1992 00:00:00,pop
01/01/1996 00:00:00,pop
01/01/1991 00:00:00,pop
01/01/1991 00:00:00,pop
01/01/1991 00:00:00,pop
01/01/1996 00:00:00,pop
01/01/1997 00:00:00,pop
01/01/1991 00:00:00,pop
01/01/2002 00:00:00,pop
01/01/2004 00:00:00,pop
01/01/1997 00:00:00,pop
01/01/2002 00:00:00,pop
01/01/1985 00:00:00,pop
01/01/2003 00:00:00,pop
01/01/1998 00:00:00,pop
01/01/2003 00:00:00,pop
01/01/2002 00:00:00,pop
01/01/2002 00:00:00,pop
01/01/1998 00:00:00,pop
01/01/2004 00:00:00,pop
01/01/2004 00:00:00,pop
01/01/2005 00:00:00,pop
01/01/2002 00:00:00,pop
01/01/2006 00:00:00,pop
01/01/2006 00:00:00,pop
01/01/2007 00:00:00,pop
01/01/2007 00:00:00,pop
01/01/2006 00:00:00,pop
01/01/2006 00:00:00,pop
01/01/2008 00:00:00,pop
01/01/2007 00:00:00,pop
01/01/2008 00:00:00,pop
01/01/2006 00:00:00,pop
01/01/2008 00:00:00,pop
01/01/2009 00:00:00,pop
01/01/2005 00:00:00,pop
01/01/2009 00:00:00,pop
01/01/2009 00:00:00,pop
01/01/2008 00:00:00,pop
01/01/2011 00:00:00,pop
01/01/2010 00:00:00,pop
01/01/2011 00:00:00,pop
01/01/2010 00:00:00,pop
01/01/2012 00:00:00,pop
01/01/2011 00:00:00,pop
01/01/2011 00:00:00,pop
01/01/2008 00:00:00,pop
01/01/2014 00:00:00,pop
01/01/2013 00:00:00,pop
01/01/2009 00:00:00,pop
01/01/1989 00:00:00,pop
01/01/1990 00:00:00,pop
01/01/1993 00:00:00,pop
01/01/1994 00:00:00,pop
01/01/1994 00:00:00,pop
01/01/1992 00:00:00,pop
01/01/1986 00:00:00,pop
01/01/1992 00:00:00,pop
01/01/1997 00:00:00,pop
01/01/1990 00:00:00,pop
01/01/1998 00:00:00,pop
01/01/1995 00:00:00,pop
01/01/1982 00:00:00,pop
01/01/1994 00:00:00,pop
01/01/1995 00:00:00,pop
01/01/1998 00:00:00,pop
01/01/1995 00:00:00,pop
01/01/2001 00:00:00,pop
01/01/2000 00:00:00,pop
01/01/1992 00:00:00,pop
01/01/1993 00:00:00,pop
01/01/1985 00:00:00,pop
01/01/2004 00:00:00,pop
01/01/1982 00:00:00,pop
01/01/1994 00:00:00,pop
01/01/2001 00:00:00,pop
01/01/1995 00:00:00,pop
01/01/2004 00:00:00,pop
01/01/1993 00:00:00,pop
01/01/2003 00:00:00,pop
01/01/2000 00:00:00,pop
01/01/2004 00:00:00,pop
01/01/2002 00:00:00,pop
01/01/2003 00:00:00,pop
01/01/2003 00:00:00,pop
01/01/2004 00:00:00,pop
01/01/2002 00:00:00,pop
01/01/2006 00:00:00,pop
01/01/1996 00:00:00,pop
01/01/2007 00:00:00,pop
01/01/2000 00:00:00,pop
01/01/2007 00:00:00,pop
01/01/2007 00:00:00,pop
01/01/2007 00:00:00,pop
01/01/2009 00:00:00,pop
01/01/2009 00:00:00,pop
01/01/2008 00:00:00,pop
01/01/2009 00:00:00,pop
01/01/2008 00:00:00,pop
01/01/2011 00:00:00,pop
01/01/2010 00:00:00,pop
01/01/2006 00:00:00,pop
01/01/2006 00:00:00,pop
01/01/2003 00:00:00,pop
01/01/2008 00:00:00,pop
01/01/2010 00:00:00,pop
01/01/2015 00:00:00,pop
01/01/2011 00:00:00,pop
01/01/2014 00:00:00,pop
01/01/1992 00:00:00,pop
01/01/1997 00:00:00,pop
01/01/1995 00:00:00,pop
01/01/1994 00:00:00,pop
01/01/1996 00:00:00,pop
01/01/1989 00:00:00,pop
01/01/1991 00:00:00,pop
01/01/1986 00:00:00,pop
01/01/1984 00:00:00,pop
01/01/1986 00:00:00,pop
01/01/1975 00:00:00,pop
01/01/1992 00:00:00,pop
01/01/1994 00:00:00,pop
01/01/1984 00:00:00,pop
01/01/1984 00:00:00,pop
01/01/1983 00:00:00,pop
01/01/1984 00:00:00,pop
01/01/1993 00:00:00,pop
01/01/1988 00:00:00,pop
01/01/2000 00:00:00,pop
01/01/1993 00:00:00,pop
01/01/2000 00:00:00,pop
01/01/1999 00:00:00,pop
01/01/1998 00:00:00,pop
01/01/2003 00:00:00,pop
01/01/1996 00:00:00,pop
01/01/1995 00:00:00,pop
01/01/2003 00:00:00,pop
01/01/1999 00:00:00,pop
01/01/1996 00:00:00,pop
01/01/1997 00:00:00,pop
01/01/1998 00:00:00,pop
01/01/2003 00:00:00,pop
01/01/2003 00:00:00,pop
01/01/2004 00:00:00,pop
01/01/2004 00:00:00,pop
01/01/2003 00:00:00,pop
01/01/1997 00:00:00,pop
01/01/2005 00:00:00,pop
01/01/1996 00:00:00,pop
01/01/2005 00:00:00,pop
01/01/2004 00:00:00,pop
01/01/2007 00:00:00,pop
01/01/2005 00:00:00,pop
01/01/2005 00:00:00,pop
01/01/2007 00:00:00,pop
01/01/2005 00:00:00,pop
01/01/2010 00:00:00,pop
01/01/2010 00:00:00,pop
01/01/2000 00:00:00,pop
01/01/2005 00:00:00,pop
01/01/2009 00:00:00,pop
01/01/2011 00:00:00,pop
01/01/2011 00:00:00,pop
01/01/2010 00:00:00,pop
01/01/2009 00:00:00,pop
01/01/2014 00:00:00,pop
01/01/1989 00:00:00,pop
01/01/1994 00:00:00,pop
01/01/1998 00:00:00,pop
01/01/2003 00:00:00,pop
01/01/1999 00:00:00,pop
01/01/1999 00:00:00,pop
01/01/2000 00:00:00,pop
01/01/1997 00:00:00,pop
01/01/2003 00:00:00,pop
01/01/2009 00:00:00,pop
01/01/1994 00:00:00,pop
01/01/2011 00:00:00,pop
01/01/1984 00:00:00,pop
01/01/1976 00:00:00,pop
01/01/1976 00:00:00,pop
01/01/1983 00:00:00,pop
01/01/1983 00:00:00,pop
01/01/1998 00:00:00,pop
01/01/1997 00:00:00,pop
01/01/2002 00:00:00,pop
01/01/2002 00:00:00,pop
01/01/1999 00:00:00,pop
01/01/2001 00:00:00,pop
01/01/1999 00:00:00,pop
01/01/2002 00:00:00,pop
01/01/2005 00:00:00,pop
01/01/2010 00:00:00,pop
01/01/2009 00:00:00,pop
01/01/2011 00:00:00,pop
01/01/2011 00:00:00,pop
01/01/1990 00:00:00,pop
01/01/1995 00:00:00,pop
01/01/1989 00:00:00,pop
01/01/1986 00:00:00,pop
01/01/1991 00:00:00,pop
01/01/2002 00:00:00,pop
01/01/2007 00:00:00,pop
01/01/2010 00:00:00,pop
01/01/1988 00:00:00,pop
01/01/1999 00:00:00,pop
01/01/2010 00:00:00,pop
01/01/1993 00:00:00,pop
01/01/1981 00:00:00,pop
01/01/1989 00:00:00,pop
01/01/1994 00:00:00,pop
01/01/2003 00:00:00,pop
01/01/2000 00:00:00,pop
01/01/2004 00:00:00,pop
01/01/2006 00:00:00,pop
01/01/2006 00:00:00,pop
01/01/2003 00:00:00,pop
01/01/2007 00:00:00,pop
01/01/2003 00:00:00,pop
01/01/1994 00:00:00,pop
01/01/2006 00:00:00,pop
01/01/1998 00:00:00,pop
01/01/2005 00:00:00,pop
01/01/2000 00:00:00,pop
01/01/2004 00:00:00,pop
01/01/1997 00:00:00,pop
01/01/1999 00:00:00,pop
01/01/2007 00:00:00,pop
01/01/2006 00:00:00,pop
01/01/2009 00:00:00,pop
01/01/2005 00:00:00,pop
01/01/2005 00:00:00,pop
01/01/1995 00:00:00,pop
01/01/1990 00:00:00,pop
01/01/1985 00:00:00,pop
01/01/1991 00:00:00,pop
01/01/1992 00:00:00,pop
01/01/1979 00:00:00,pop
01/01/1978 00:00:00,pop
01/01/1987 00:00:00,pop
01/01/1999 00:00:00,pop
01/01/1999 00:00:00,pop
01/01/1980 00:00:00,pop
01/01/2002 00:00:00,pop
01/01/1998 00:00:00,pop
01/01/2002 00:00:00,pop
01/01/1991 00:00:00,pop
01/01/2001 00:00:00,pop
01/01/2003 00:00:00,pop
01/01/1993 00:00:00,pop
01/01/1995 00:00:00,pop
01/01/2002 00:00:00,pop
01/01/2002 00:00:00,pop
01/01/2001 00:00:00,pop
01/01/1997 00:00:00,pop
01/01/2001 00:00:00,pop
01/01/2006 00:00:00,pop
01/01/2005 00:00:00,pop
01/01/1997 00:00:00,pop
01/01/2003 00:00:00,pop
01/01/2005 00:00:00,pop
01/01/2001 00:00:00,pop
01/01/2005 00:00:00,pop
01/01/2005 00:00:00,pop
01/01/2004 00:00:00,pop
01/01/2001 00:00:00,pop
01/01/2004 00:00:00,pop
01/01/1997 00:00:00,pop
01/01/2006 00:00:00,pop
01/01/2008 00:00:00,pop
01/01/2007 00:00:00,pop
01/01/1997 00:00:00,pop
01/01/2008 00:00:00,pop
01/01/1995 00:00:00,pop
01/01/2005 00:00:00,pop
01/01/2001 00:00:00,pop
01/01/2007 00:00:00,pop
01/01/1999 00:00:00,pop
01/01/2006 00:00:00,pop
01/01/1988 00:00:00,pop
01/01/1999 00:00:00,pop
01/01/1993 00:00:00,pop
01/01/1986 00:00:00,pop
01/01/2011 00:00:00,pop
01/01/1987 00:00:00,pop
01/01/1981 00:00:00,pop
01/01/1987 00:00:00,pop
01/01/1998 00:00:00,pop
01/01/1979 00:00:00,pop
01/01/1996 00:00:00,pop
01/01/1996 00:00:00,pop
01/01/1997 00:00:00,pop
01/01/1999 00:00:00,pop
01/01/1997 00:00:00,pop
01/01/1995 00:00:00,pop
01/01/1989 00:00:00,pop
01/01/1995 00:00:00,pop
01/01/2006 00:00:00,pop
01/01/2004 00:00:00,pop
01/01/1999 00:00:00,pop
01/01/2014 00:00:00,pop
01/01/1980 00:00:00,pop
01/01/1994 00:00:00,pop
01/01/1985 00:00:00,pop
01/01/1985 00:00:00,pop
01/01/1995 00:00:00,pop
01/01/2000 00:00:00,pop
01/01/1999 00:00:00,pop
01/01/1996 00:00:00,pop
01/01/2003 00:00:00,pop
01/01/2003 00:00:00,pop
01/01/1978 00:00:00,pop
01/01/1996 00:00:00,pop
01/01/2004 00:00:00,pop
01/01/2004 00:00:00,pop
01/01/2005 00:00:00,pop
01/01/2008 00:00:00,pop
01/01/2008 00:00:00,pop
01/01/2001 00:00:00,pop
01/01/2008 00:00:00,pop
01/01/2000 00:00:00,pop
01/01/2010 00:00:00,pop
01/01/2014 00:00:00,pop
01/01/1996 00:00:00,pop
01/01/2005 00:00:00,pop
01/01/1981 00:00:00,pop
01/01/1982 00:00:00,pop
01/01/2002 00:00:00,pop
01/01/1995 00:00:00,pop
01/01/1990 00:00:00,pop
01/01/1993 00:00:00,pop
01/01/1999 00:00:00,pop
01/01/1993 00:00:00,pop
01/01/1993 00:00:00,pop
01/01/1988 00:00:00,pop
01/01/1987 00:00:00,pop
01/01/1978 00:00:00,pop
01/01/1984 00:00:00,pop
01/01/1982 00:00:00,pop
01/01/1994 00:00:00,pop
01/01/1995 00:00:00,pop
01/01/1992 00:00:00,pop
01/01/2003 00:00:00,pop
01/01/2005 00:00:00,pop
01/01/1994 00:00:00,pop
01/01/2007 00:00:00,pop
01/01/2003 00:00:00,pop
01/01/2006 00:00:00,pop
01/01/1997 00:00:00,pop
01/01/1989 00:00:00,pop
